# 4, 1000
# Nu Energy [MeV] Probability [ ]  
# t               nu_e            nu_e_bar        nu_x            nu_x_bar         
32.4400           1.0000000E+00   -1.1793183E-02   0.0000000E+00   1.2031261E+00 
32.5400           1.0000000E+00   -1.2989794E-02   0.0000000E+00   1.1968488E+00 
32.6500           1.0000000E+00   -1.5044303E-02   0.0000000E+00   1.1888101E+00 
32.7500           1.0000000E+00   -1.7787415E-02   0.0000000E+00   1.1792512E+00 
32.8500           1.0000000E+00   -2.0993233E-02   0.0000000E+00   1.1684756E+00 
32.9400           1.0000000E+00   -2.4391905E-02   0.0000000E+00   1.1568361E+00 
33.0400           1.0000000E+00   -2.7683733E-02   0.0000000E+00   1.1447189E+00 
33.1500           1.0000000E+00   -3.0554063E-02   0.0000000E+00   1.1325286E+00 
33.2500           1.0000000E+00   -3.2688265E-02   0.0000000E+00   1.1206716E+00 
33.3500           1.0000000E+00   -3.3786187E-02   0.0000000E+00   1.1095411E+00 
33.4400           1.0000000E+00   -3.3575520E-02   0.0000000E+00   1.0995025E+00 
33.5400           1.0000000E+00   -3.1823581E-02   0.0000000E+00   1.0908812E+00 
33.6500           1.0000000E+00   -2.8347139E-02   0.0000000E+00   1.0839518E+00 
33.7500           1.0000000E+00   -2.3019988E-02   0.0000000E+00   1.0789297E+00 
33.8500           1.0000000E+00   -1.5778105E-02   0.0000000E+00   1.0759651E+00 
33.9400           1.0000000E+00   -6.6222961E-03   0.0000000E+00   1.0751403E+00 
34.0400           1.0000000E+00   4.3816199E-03   0.0000000E+00   1.0764683E+00 
34.1500           1.0000000E+00   1.7104998E-02   0.0000000E+00   1.0798948E+00 
34.2500           1.0000000E+00   3.1360712E-02   0.0000000E+00   1.0853020E+00 
34.3500           1.0000000E+00   4.6909413E-02   0.0000000E+00   1.0925147E+00 
34.4400           1.0000000E+00   6.3467379E-02   0.0000000E+00   1.1013074E+00 
34.5400           1.0000000E+00   8.0715617E-02   0.0000000E+00   1.1114136E+00 
34.6500           1.0000000E+00   9.8309846E-02   0.0000000E+00   1.1225354E+00 
34.7500           1.0000000E+00   1.1589099E-01   0.0000000E+00   1.1343536E+00 
34.8500           1.0000000E+00   1.3309580E-01   0.0000000E+00   1.1465387E+00 
34.9400           1.0000000E+00   1.4956728E-01   0.0000000E+00   1.1587610E+00 
35.0400           1.0000000E+00   1.6496458E-01   0.0000000E+00   1.1707008E+00 
35.1500           1.0000000E+00   1.7897206E-01   0.0000000E+00   1.1820570E+00 
35.2500           1.0000000E+00   1.9130731E-01   0.0000000E+00   1.1925558E+00 
35.3500           1.0000000E+00   2.0172795E-01   0.0000000E+00   1.2019575E+00 
35.4400           1.0000000E+00   2.1003700E-01   0.0000000E+00   1.2100618E+00 
35.5400           1.0000000E+00   2.1608681E-01   0.0000000E+00   1.2167123E+00 
35.6500           1.0000000E+00   2.1978146E-01   0.0000000E+00   1.2217991E+00 
35.7500           1.0000000E+00   2.2107770E-01   0.0000000E+00   1.2252598E+00 
35.8500           1.0000000E+00   2.1998437E-01   0.0000000E+00   1.2270796E+00 
35.9400           1.0000000E+00   2.1656052E-01   0.0000000E+00   1.2272893E+00 
36.0400           1.0000000E+00   2.1091226E-01   0.0000000E+00   1.2259628E+00 
36.1500           1.0000000E+00   2.0318859E-01   0.0000000E+00   1.2232134E+00 
36.2500           1.0000000E+00   1.9357623E-01   0.0000000E+00   1.2191887E+00 
36.3500           1.0000000E+00   1.8229381E-01   0.0000000E+00   1.2140653E+00 
36.4400           1.0000000E+00   1.6958551E-01   0.0000000E+00   1.2080426E+00 
36.5400           1.0000000E+00   1.5571434E-01   0.0000000E+00   1.2013370E+00 
36.6500           1.0000000E+00   1.4095535E-01   0.0000000E+00   1.1941750E+00 
36.7500           1.0000000E+00   1.2558879E-01   0.0000000E+00   1.1867867E+00 
36.8500           1.0000000E+00   1.0989361E-01   0.0000000E+00   1.1794001E+00 
36.9400           1.0000000E+00   9.4141251E-02   0.0000000E+00   1.1722348E+00 
37.0400           1.0000000E+00   7.8589920E-02   0.0000000E+00   1.1654967E+00 
37.1500           1.0000000E+00   6.3479564E-02   0.0000000E+00   1.1593737E+00 
37.2500           1.0000000E+00   4.9027490E-02   0.0000000E+00   1.1540309E+00 
37.3500           1.0000000E+00   3.5424771E-02   0.0000000E+00   1.1496081E+00 
37.4400           1.0000000E+00   2.2833471E-02   0.0000000E+00   1.1462167E+00 
37.5400           1.0000000E+00   1.1384694E-02   0.0000000E+00   1.1439382E+00 
37.6500           1.0000000E+00   1.1774633E-03   0.0000000E+00   1.1428236E+00 
37.7500           1.0000000E+00   -7.7215878E-03   0.0000000E+00   1.1428928E+00 
37.8500           1.0000000E+00   -1.5277771E-02   0.0000000E+00   1.1441357E+00 
37.9400           1.0000000E+00   -2.1487182E-02   0.0000000E+00   1.1465134E+00 
38.0400           1.0000000E+00   -2.6374904E-02   0.0000000E+00   1.1499600E+00 
38.1500           1.0000000E+00   -2.9992651E-02   0.0000000E+00   1.1543854E+00 
38.2500           1.0000000E+00   -3.2415941E-02   0.0000000E+00   1.1596780E+00 
38.3500           1.0000000E+00   -3.3740892E-02   0.0000000E+00   1.1657082E+00 
38.4500           1.0000000E+00   -3.4080732E-02   0.0000000E+00   1.1723318E+00 
38.5400           1.0000000E+00   -3.3562125E-02   0.0000000E+00   1.1793938E+00 
38.6500           1.0000000E+00   -3.2321401E-02   0.0000000E+00   1.1867326E+00 
38.7500           1.0000000E+00   -3.0500781E-02   0.0000000E+00   1.1941831E+00 
38.8500           1.0000000E+00   -2.8244681E-02   0.0000000E+00   1.2015810E+00 
38.9500           1.0000000E+00   -2.5696178E-02   0.0000000E+00   1.2087662E+00 
39.0400           1.0000000E+00   -2.2993686E-02   0.0000000E+00   1.2155859E+00 
39.1500           1.0000000E+00   -2.0267930E-02   0.0000000E+00   1.2218978E+00 
39.2500           1.0000000E+00   -1.7639241E-02   0.0000000E+00   1.2275729E+00 
39.3500           1.0000000E+00   -1.5215223E-02   0.0000000E+00   1.2324975E+00 
39.4500           1.0000000E+00   -1.3088825E-02   0.0000000E+00   1.2365750E+00 
39.5400           1.0000000E+00   -1.1336820E-02   0.0000000E+00   1.2397280E+00 
39.6500           1.0000000E+00   -1.0018721E-02   0.0000000E+00   1.2418984E+00 
39.7500           1.0000000E+00   -9.1761078E-03   0.0000000E+00   1.2430486E+00 
39.8500           1.0000000E+00   -8.8323824E-03   0.0000000E+00   1.2431615E+00 
39.9500           1.0000000E+00   -8.9929141E-03   0.0000000E+00   1.2422403E+00 
40.0400           1.0000000E+00   -9.6455605E-03   0.0000000E+00   1.2403077E+00 
40.1500           1.0000000E+00   -1.0761532E-02   0.0000000E+00   1.2374049E+00 
40.2500           1.0000000E+00   -1.2296564E-02   0.0000000E+00   1.2335907E+00 
40.3500           1.0000000E+00   -1.4192360E-02   0.0000000E+00   1.2289395E+00 
40.4500           1.0000000E+00   -1.6378261E-02   0.0000000E+00   1.2235397E+00 
40.5400           1.0000000E+00   -1.8773096E-02   0.0000000E+00   1.2174916E+00 
40.6500           1.0000000E+00   -2.1287179E-02   0.0000000E+00   1.2109056E+00 
40.7500           1.0000000E+00   -2.3824393E-02   0.0000000E+00   1.2038995E+00 
40.8500           1.0000000E+00   -2.6284327E-02   0.0000000E+00   1.1965967E+00 
40.9500           1.0000000E+00   -2.8564427E-02   0.0000000E+00   1.1891235E+00 
41.0500           1.0000000E+00   -3.0562107E-02   0.0000000E+00   1.1816072E+00 
41.1500           1.0000000E+00   -3.2176801E-02   0.0000000E+00   1.1741739E+00 
41.2500           1.0000000E+00   -3.3311904E-02   0.0000000E+00   1.1669460E+00 
41.3500           1.0000000E+00   -3.3876592E-02   0.0000000E+00   1.1600408E+00 
41.4500           1.0000000E+00   -3.3787475E-02   0.0000000E+00   1.1535686E+00 
41.5500           1.0000000E+00   -3.2970077E-02   0.0000000E+00   1.1476308E+00 
41.6500           1.0000000E+00   -3.1360120E-02   0.0000000E+00   1.1423189E+00 
41.7500           1.0000000E+00   -2.8904589E-02   0.0000000E+00   1.1377131E+00 
41.8500           1.0000000E+00   -2.5562594E-02   0.0000000E+00   1.1338812E+00 
41.9500           1.0000000E+00   -2.1305994E-02   0.0000000E+00   1.1308783E+00 
42.0500           1.0000000E+00   -1.6119807E-02   0.0000000E+00   1.1287460E+00 
42.1500           1.0000000E+00   -1.0002396E-02   0.0000000E+00   1.1275122E+00 
42.2500           1.0000000E+00   -2.9654366E-03   0.0000000E+00   1.1271910E+00 
42.3500           1.0000000E+00   4.9663133E-03   0.0000000E+00   1.1277827E+00 
42.4500           1.0000000E+00   1.3755443E-02   0.0000000E+00   1.1292747E+00 
42.5500           1.0000000E+00   2.3352495E-02   0.0000000E+00   1.1316414E+00 
42.6500           1.0000000E+00   3.3696730E-02   0.0000000E+00   1.1348453E+00 
42.7500           1.0000000E+00   4.4717042E-02   0.0000000E+00   1.1388377E+00 
42.8500           1.0000000E+00   5.6332990E-02   0.0000000E+00   1.1435597E+00 
42.9500           1.0000000E+00   6.8455945E-02   0.0000000E+00   1.1489432E+00 
43.0500           1.0000000E+00   8.0990306E-02   0.0000000E+00   1.1549125E+00 
43.1500           1.0000000E+00   9.3834791E-02   0.0000000E+00   1.1613850E+00 
43.2500           1.0000000E+00   1.0688377E-01   0.0000000E+00   1.1682727E+00 
43.3500           1.0000000E+00   1.2002860E-01   0.0000000E+00   1.1754837E+00 
43.4500           1.0000000E+00   1.3315901E-01   0.0000000E+00   1.1829233E+00 
43.5500           1.0000000E+00   1.4616439E-01   0.0000000E+00   1.1904954E+00 
43.6500           1.0000000E+00   1.5893515E-01   0.0000000E+00   1.1981038E+00 
43.7500           1.0000000E+00   1.7136394E-01   0.0000000E+00   1.2056536E+00 
43.8500           1.0000000E+00   1.8334685E-01   0.0000000E+00   1.2130519E+00 
43.9500           1.0000000E+00   1.9478452E-01   0.0000000E+00   1.2202096E+00 
44.0500           1.0000000E+00   2.0558318E-01   0.0000000E+00   1.2270419E+00 
44.1500           1.0000000E+00   2.1565557E-01   0.0000000E+00   1.2334693E+00 
44.2500           1.0000000E+00   2.2492178E-01   0.0000000E+00   1.2394186E+00 
44.3500           1.0000000E+00   2.3330995E-01   0.0000000E+00   1.2448238E+00 
44.4500           1.0000000E+00   2.4075687E-01   0.0000000E+00   1.2496262E+00 
44.5500           1.0000000E+00   2.4720846E-01   0.0000000E+00   1.2537753E+00 
44.6500           1.0000000E+00   2.5262018E-01   0.0000000E+00   1.2572291E+00 
44.7500           1.0000000E+00   2.5695721E-01   0.0000000E+00   1.2599541E+00 
44.8500           1.0000000E+00   2.6019461E-01   0.0000000E+00   1.2619261E+00 
44.9500           1.0000000E+00   2.6231736E-01   0.0000000E+00   1.2631296E+00 
45.0500           1.0000000E+00   2.6332025E-01   0.0000000E+00   1.2635579E+00 
45.1500           1.0000000E+00   2.6320767E-01   0.0000000E+00   1.2632133E+00 
45.2500           1.0000000E+00   2.6199337E-01   0.0000000E+00   1.2621063E+00 
45.3500           1.0000000E+00   2.5970005E-01   0.0000000E+00   1.2602556E+00 
45.4500           1.0000000E+00   2.5635892E-01   0.0000000E+00   1.2576877E+00 
45.5500           1.0000000E+00   2.5200914E-01   0.0000000E+00   1.2544363E+00 
45.6500           1.0000000E+00   2.4669730E-01   0.0000000E+00   1.2505416E+00 
45.7500           1.0000000E+00   2.4047668E-01   0.0000000E+00   1.2460501E+00 
45.8500           1.0000000E+00   2.3340666E-01   0.0000000E+00   1.2410135E+00 
45.9500           1.0000000E+00   2.2555189E-01   0.0000000E+00   1.2354882E+00 
46.0500           1.0000000E+00   2.1698164E-01   0.0000000E+00   1.2295348E+00 
46.1500           1.0000000E+00   2.0776897E-01   0.0000000E+00   1.2232171E+00 
46.2500           1.0000000E+00   1.9798993E-01   0.0000000E+00   1.2166012E+00 
46.3500           1.0000000E+00   1.8772288E-01   0.0000000E+00   1.2097554E+00 
46.4500           1.0000000E+00   1.7704760E-01   0.0000000E+00   1.2027487E+00 
46.5500           1.0000000E+00   1.6604463E-01   0.0000000E+00   1.1956506E+00 
46.6500           1.0000000E+00   1.5479448E-01   0.0000000E+00   1.1885302E+00 
46.7500           1.0000000E+00   1.4337696E-01   0.0000000E+00   1.1814558E+00 
46.8500           1.0000000E+00   1.3187047E-01   0.0000000E+00   1.1744937E+00 
46.9500           1.0000000E+00   1.2035142E-01   0.0000000E+00   1.1677082E+00 
47.0500           1.0000000E+00   1.0889361E-01   0.0000000E+00   1.1611607E+00 
47.1500           1.0000000E+00   9.7567681E-02   0.0000000E+00   1.1549094E+00 
47.2500           1.0000000E+00   8.6440659E-02   0.0000000E+00   1.1490086E+00 
47.3500           1.0000000E+00   7.5575488E-02   0.0000000E+00   1.1435086E+00 
47.4500           1.0000000E+00   6.5030665E-02   0.0000000E+00   1.1384550E+00 
47.5500           1.0000000E+00   5.4859903E-02   0.0000000E+00   1.1338888E+00 
47.6500           1.0000000E+00   4.5111866E-02   0.0000000E+00   1.1298458E+00 
47.7500           1.0000000E+00   3.5829954E-02   0.0000000E+00   1.1263567E+00 
47.8500           1.0000000E+00   2.7052142E-02   0.0000000E+00   1.1234467E+00 
47.9500           1.0000000E+00   1.8810877E-02   0.0000000E+00   1.1211356E+00 
48.0500           1.0000000E+00   1.1133029E-02   0.0000000E+00   1.1194377E+00 
48.1500           1.0000000E+00   4.0398853E-03   0.0000000E+00   1.1183621E+00 
48.2500           1.0000000E+00   -2.4527973E-03   0.0000000E+00   1.1179122E+00 
48.3500           1.0000000E+00   -8.3346987E-03   0.0000000E+00   1.1180864E+00 
48.4500           1.0000000E+00   -1.3600799E-02   0.0000000E+00   1.1188777E+00 
48.5500           1.0000000E+00   -1.8251200E-02   0.0000000E+00   1.1202746E+00 
48.6500           1.0000000E+00   -2.2290915E-02   0.0000000E+00   1.1222607E+00 
48.7500           1.0000000E+00   -2.5729615E-02   0.0000000E+00   1.1248151E+00 
48.8500           1.0000000E+00   -2.8581361E-02   0.0000000E+00   1.1279131E+00 
48.9500           1.0000000E+00   -3.0864297E-02   0.0000000E+00   1.1315259E+00 
49.0500           1.0000000E+00   -3.2600329E-02   0.0000000E+00   1.1356213E+00 
49.1500           1.0000000E+00   -3.3814781E-02   0.0000000E+00   1.1401643E+00 
49.2500           1.0000000E+00   -3.4536044E-02   0.0000000E+00   1.1451167E+00 
49.3500           1.0000000E+00   -3.4795204E-02   0.0000000E+00   1.1504384E+00 
49.4500           1.0000000E+00   -3.4625674E-02   0.0000000E+00   1.1560869E+00 
49.5500           1.0000000E+00   -3.4062811E-02   0.0000000E+00   1.1620184E+00 
49.6500           1.0000000E+00   -3.3143544E-02   0.0000000E+00   1.1681878E+00 
49.7500           1.0000000E+00   -3.1905996E-02   0.0000000E+00   1.1745492E+00 
49.8500           1.0000000E+00   -3.0389115E-02   0.0000000E+00   1.1810562E+00 
49.9500           1.0000000E+00   -2.8632315E-02   0.0000000E+00   1.1876623E+00 
50.0500           1.0000000E+00   -2.6675124E-02   0.0000000E+00   1.1943215E+00 
50.1500           1.0000000E+00   -2.4556850E-02   0.0000000E+00   1.2009880E+00 
50.2500           1.0000000E+00   -2.2316260E-02   0.0000000E+00   1.2076173E+00 
50.3500           1.0000000E+00   -1.9991275E-02   0.0000000E+00   1.2141659E+00 
50.4500           1.0000000E+00   -1.7618684E-02   0.0000000E+00   1.2205920E+00 
50.5500           1.0000000E+00   -1.5233885E-02   0.0000000E+00   1.2268553E+00 
50.6500           1.0000000E+00   -1.2870637E-02   0.0000000E+00   1.2329180E+00 
50.7500           1.0000000E+00   -1.0560841E-02   0.0000000E+00   1.2387440E+00 
50.8500           1.0000000E+00   -8.3343458E-03   0.0000000E+00   1.2442999E+00 
50.9500           1.0000000E+00   -6.2187691E-03   0.0000000E+00   1.2495551E+00 
51.0500           1.0000000E+00   -4.2393525E-03   0.0000000E+00   1.2544813E+00 
51.1500           1.0000000E+00   -2.4188340E-03   0.0000000E+00   1.2590534E+00 
51.2500           1.0000000E+00   -7.7734677E-04   0.0000000E+00   1.2632493E+00 
51.3500           1.0000000E+00   6.6765853E-04   0.0000000E+00   1.2670497E+00 
51.4500           1.0000000E+00   1.9014683E-03   0.0000000E+00   1.2704385E+00 
51.5500           1.0000000E+00   2.9121378E-03   0.0000000E+00   1.2734027E+00 
51.6500           1.0000000E+00   3.6905011E-03   0.0000000E+00   1.2759325E+00 
51.7500           1.0000000E+00   4.2301600E-03   0.0000000E+00   1.2780211E+00 
51.8500           1.0000000E+00   4.5274522E-03   0.0000000E+00   1.2796649E+00 
51.9500           1.0000000E+00   4.5814013E-03   0.0000000E+00   1.2808630E+00 
52.0500           1.0000000E+00   4.3936480E-03   0.0000000E+00   1.2816178E+00 
52.1500           1.0000000E+00   3.9683655E-03   0.0000000E+00   1.2819342E+00 
52.2500           1.0000000E+00   3.3121584E-03   0.0000000E+00   1.2818200E+00 
52.3500           1.0000000E+00   2.4339489E-03   0.0000000E+00   1.2812856E+00 
52.4500           1.0000000E+00   1.3448485E-03   0.0000000E+00   1.2803438E+00 
52.5500           1.0000000E+00   5.8020534E-05   0.0000000E+00   1.2790097E+00 
52.6500           1.0000000E+00   -1.4114693E-03   0.0000000E+00   1.2773005E+00 
52.7500           1.0000000E+00   -3.0468093E-03   0.0000000E+00   1.2752357E+00 
52.8500           1.0000000E+00   -4.8296063E-03   0.0000000E+00   1.2728361E+00 
52.9500           1.0000000E+00   -6.7400552E-03   0.0000000E+00   1.2701246E+00 
53.0500           1.0000000E+00   -8.7571130E-03   0.0000000E+00   1.2671252E+00 
53.1500           1.0000000E+00   -1.0858676E-02   0.0000000E+00   1.2638635E+00 
53.2500           1.0000000E+00   -1.3021761E-02   0.0000000E+00   1.2603658E+00 
53.3500           1.0000000E+00   -1.5222678E-02   0.0000000E+00   1.2566596E+00 
53.4500           1.0000000E+00   -1.7437219E-02   0.0000000E+00   1.2527729E+00 
53.5500           1.0000000E+00   -1.9640827E-02   0.0000000E+00   1.2487343E+00 
53.6500           1.0000000E+00   -2.1808771E-02   0.0000000E+00   1.2445726E+00 
53.7500           1.0000000E+00   -2.3916321E-02   0.0000000E+00   1.2403170E+00 
53.8500           1.0000000E+00   -2.5938909E-02   0.0000000E+00   1.2359964E+00 
53.9500           1.0000000E+00   -2.7852290E-02   0.0000000E+00   1.2316395E+00 
54.0500           1.0000000E+00   -2.9632696E-02   0.0000000E+00   1.2272749E+00 
54.1500           1.0000000E+00   -3.1256983E-02   0.0000000E+00   1.2229305E+00 
54.2500           1.0000000E+00   -3.2702765E-02   0.0000000E+00   1.2186334E+00 
54.3500           1.0000000E+00   -3.3948552E-02   0.0000000E+00   1.2144102E+00 
54.4500           1.0000000E+00   -3.4973863E-02   0.0000000E+00   1.2102863E+00 
54.5500           1.0000000E+00   -3.5759346E-02   0.0000000E+00   1.2062862E+00 
54.6500           1.0000000E+00   -3.6286875E-02   0.0000000E+00   1.2024330E+00 
54.7500           1.0000000E+00   -3.6539646E-02   0.0000000E+00   1.1987490E+00 
54.8500           1.0000000E+00   -3.6502258E-02   0.0000000E+00   1.1952545E+00 
54.9500           1.0000000E+00   -3.6160787E-02   0.0000000E+00   1.1919690E+00 
55.0500           1.0000000E+00   -3.5502849E-02   0.0000000E+00   1.1889099E+00 
55.1500           1.0000000E+00   -3.4517653E-02   0.0000000E+00   1.1860935E+00 
55.2500           1.0000000E+00   -3.3196041E-02   0.0000000E+00   1.1835342E+00 
55.3500           1.0000000E+00   -3.1530524E-02   0.0000000E+00   1.1812448E+00 
55.4500           1.0000000E+00   -2.9515300E-02   0.0000000E+00   1.1792364E+00 
55.5500           1.0000000E+00   -2.7146272E-02   0.0000000E+00   1.1775185E+00 
55.6500           1.0000000E+00   -2.4421049E-02   0.0000000E+00   1.1760987E+00 
55.7500           1.0000000E+00   -2.1338942E-02   0.0000000E+00   1.1749830E+00 
55.8500           1.0000000E+00   -1.7900946E-02   0.0000000E+00   1.1741755E+00 
55.9500           1.0000000E+00   -1.4109724E-02   0.0000000E+00   1.1736790E+00 
56.0500           1.0000000E+00   -9.9695725E-03   0.0000000E+00   1.1734941E+00 
56.1500           1.0000000E+00   -5.4863836E-03   0.0000000E+00   1.1736202E+00 
56.2500           1.0000000E+00   -6.6760175E-04   0.0000000E+00   1.1740548E+00 
56.3500           1.0000000E+00   4.4778287E-03   0.0000000E+00   1.1747940E+00 
56.4500           1.0000000E+00   9.9395211E-03   0.0000000E+00   1.1758324E+00 
56.5500           1.0000000E+00   1.5705710E-02   0.0000000E+00   1.1771631E+00 
56.6500           1.0000000E+00   2.1763318E-02   0.0000000E+00   1.1787778E+00 
56.7500           1.0000000E+00   2.8098032E-02   0.0000000E+00   1.1806669E+00 
56.8500           1.0000000E+00   3.4694377E-02   0.0000000E+00   1.1828197E+00 
56.9500           1.0000000E+00   4.1535799E-02   0.0000000E+00   1.1852240E+00 
57.0500           1.0000000E+00   4.8604747E-02   0.0000000E+00   1.1878669E+00 
57.1500           1.0000000E+00   5.5882763E-02   0.0000000E+00   1.1907344E+00 
57.2500           1.0000000E+00   6.3350567E-02   0.0000000E+00   1.1938113E+00 
57.3500           1.0000000E+00   7.0988146E-02   0.0000000E+00   1.1970820E+00 
57.4500           1.0000000E+00   7.8774852E-02   0.0000000E+00   1.2005299E+00 
57.5500           1.0000000E+00   8.6689486E-02   0.0000000E+00   1.2041378E+00 
57.6500           1.0000000E+00   9.4710396E-02   0.0000000E+00   1.2078881E+00 
57.7500           1.0000000E+00   1.0281557E-01   0.0000000E+00   1.2117624E+00 
57.8500           1.0000000E+00   1.1098271E-01   0.0000000E+00   1.2157422E+00 
57.9500           1.0000000E+00   1.1918936E-01   0.0000000E+00   1.2198086E+00 
58.0500           1.0000000E+00   1.2741295E-01   0.0000000E+00   1.2239427E+00 
58.1500           1.0000000E+00   1.3563093E-01   0.0000000E+00   1.2281251E+00 
58.2500           1.0000000E+00   1.4382080E-01   0.0000000E+00   1.2323367E+00 
58.3500           1.0000000E+00   1.5196025E-01   0.0000000E+00   1.2365584E+00 
58.4500           1.0000000E+00   1.6002721E-01   0.0000000E+00   1.2407710E+00 
58.5500           1.0000000E+00   1.6799991E-01   0.0000000E+00   1.2449559E+00 
58.6500           1.0000000E+00   1.7585701E-01   0.0000000E+00   1.2490944E+00 
58.7500           1.0000000E+00   1.8357762E-01   0.0000000E+00   1.2531685E+00 
58.8500           1.0000000E+00   1.9114139E-01   0.0000000E+00   1.2571602E+00 
58.9500           1.0000000E+00   1.9852855E-01   0.0000000E+00   1.2610524E+00 
59.0500           1.0000000E+00   2.0572003E-01   0.0000000E+00   1.2648284E+00 
59.1500           1.0000000E+00   2.1269744E-01   0.0000000E+00   1.2684719E+00 
59.2500           1.0000000E+00   2.1944317E-01   0.0000000E+00   1.2719676E+00 
59.3500           1.0000000E+00   2.2594044E-01   0.0000000E+00   1.2753007E+00 
59.4500           1.0000000E+00   2.3217330E-01   0.0000000E+00   1.2784572E+00 
59.5500           1.0000000E+00   2.3812673E-01   0.0000000E+00   1.2814238E+00 
59.6500           1.0000000E+00   2.4378663E-01   0.0000000E+00   1.2841881E+00 
59.7500           1.0000000E+00   2.4913987E-01   0.0000000E+00   1.2867386E+00 
59.8500           1.0000000E+00   2.5417431E-01   0.0000000E+00   1.2890647E+00 
59.9500           1.0000000E+00   2.5887884E-01   0.0000000E+00   1.2911565E+00 
60.0500           1.0000000E+00   2.6324335E-01   0.0000000E+00   1.2930052E+00 
60.1500           1.0000000E+00   2.6725883E-01   0.0000000E+00   1.2946030E+00 
60.2500           1.0000000E+00   2.7091729E-01   0.0000000E+00   1.2959430E+00 
60.3500           1.0000000E+00   2.7421181E-01   0.0000000E+00   1.2970190E+00 
60.4500           1.0000000E+00   2.7713657E-01   0.0000000E+00   1.2978263E+00 
60.5500           1.0000000E+00   2.7968678E-01   0.0000000E+00   1.2983607E+00 
60.6500           1.0000000E+00   2.8185874E-01   0.0000000E+00   1.2986191E+00 
60.7500           1.0000000E+00   2.8364979E-01   0.0000000E+00   1.2985995E+00 
60.8500           1.0000000E+00   2.8505833E-01   0.0000000E+00   1.2983007E+00 
60.9500           1.0000000E+00   2.8608377E-01   0.0000000E+00   1.2977224E+00 
61.0500           1.0000000E+00   2.8672655E-01   0.0000000E+00   1.2968655E+00 
61.1500           1.0000000E+00   2.8698809E-01   0.0000000E+00   1.2957314E+00 
61.2500           1.0000000E+00   2.8687079E-01   0.0000000E+00   1.2943226E+00 
61.3500           1.0000000E+00   2.8637799E-01   0.0000000E+00   1.2926426E+00 
61.4500           1.0000000E+00   2.8551394E-01   0.0000000E+00   1.2906954E+00 
61.5500           1.0000000E+00   2.8428377E-01   0.0000000E+00   1.2884861E+00 
61.6500           1.0000000E+00   2.8269349E-01   0.0000000E+00   1.2860203E+00 
61.7500           1.0000000E+00   2.8074989E-01   0.0000000E+00   1.2833046E+00 
61.8500           1.0000000E+00   2.7846059E-01   0.0000000E+00   1.2803461E+00 
61.9500           1.0000000E+00   2.7583391E-01   0.0000000E+00   1.2771528E+00 
62.0500           1.0000000E+00   2.7287890E-01   0.0000000E+00   1.2737330E+00 
62.1500           1.0000000E+00   2.6960529E-01   0.0000000E+00   1.2700960E+00 
62.2500           1.0000000E+00   2.6602341E-01   0.0000000E+00   1.2662513E+00 
62.3500           1.0000000E+00   2.6214420E-01   0.0000000E+00   1.2622092E+00 
62.4500           1.0000000E+00   2.5797913E-01   0.0000000E+00   1.2579802E+00 
62.5500           1.0000000E+00   2.5354017E-01   0.0000000E+00   1.2535756E+00 
62.6500           1.0000000E+00   2.4883976E-01   0.0000000E+00   1.2490067E+00 
62.7500           1.0000000E+00   2.4389074E-01   0.0000000E+00   1.2442854E+00 
62.8500           1.0000000E+00   2.3870633E-01   0.0000000E+00   1.2394239E+00 
62.9500           1.0000000E+00   2.3330008E-01   0.0000000E+00   1.2344346E+00 
63.0500           1.0000000E+00   2.2768581E-01   0.0000000E+00   1.2293302E+00 
63.1500           1.0000000E+00   2.2187761E-01   0.0000000E+00   1.2241235E+00 
63.2500           1.0000000E+00   2.1588974E-01   0.0000000E+00   1.2188276E+00 
63.3500           1.0000000E+00   2.0973664E-01   0.0000000E+00   1.2134556E+00 
63.4500           1.0000000E+00   2.0343285E-01   0.0000000E+00   1.2080206E+00 
63.5500           1.0000000E+00   1.9699300E-01   0.0000000E+00   1.2025360E+00 
63.6500           1.0000000E+00   1.9043175E-01   0.0000000E+00   1.1970149E+00 
63.7500           1.0000000E+00   1.8376377E-01   0.0000000E+00   1.1914706E+00 
63.8500           1.0000000E+00   1.7700367E-01   0.0000000E+00   1.1859161E+00 
63.9500           1.0000000E+00   1.7016601E-01   0.0000000E+00   1.1803645E+00 
64.0500           1.0000000E+00   1.6326522E-01   0.0000000E+00   1.1748286E+00 
64.1500           1.0000000E+00   1.5631560E-01   0.0000000E+00   1.1693212E+00 
64.2500           1.0000000E+00   1.4933127E-01   0.0000000E+00   1.1638546E+00 
64.3400           1.0000000E+00   1.4232613E-01   0.0000000E+00   1.1584413E+00 
64.4500           1.0000000E+00   1.3531385E-01   0.0000000E+00   1.1530931E+00 
64.5500           1.0000000E+00   1.2830786E-01   0.0000000E+00   1.1478218E+00 
64.6500           1.0000000E+00   1.2132126E-01   0.0000000E+00   1.1426388E+00 
64.7500           1.0000000E+00   1.1436685E-01   0.0000000E+00   1.1375550E+00 
64.8400           1.0000000E+00   1.0745708E-01   0.0000000E+00   1.1325813E+00 
64.9500           1.0000000E+00   1.0060405E-01   0.0000000E+00   1.1277280E+00 
65.0500           1.0000000E+00   9.3819458E-02   0.0000000E+00   1.1230048E+00 
65.1500           1.0000000E+00   8.7114617E-02   0.0000000E+00   1.1184215E+00 
