# 4, 1000
# Nu Energy [MeV] Probability [ ]  
# t               nu_e            nu_e_bar        nu_x            nu_x_bar         
32.3500           2.1962362E-01   1.0000000E+00   1.2643537E+00   0.0000000E+00 
32.4400           1.9360147E-01   1.0000000E+00   1.2515503E+00   0.0000000E+00 
32.5400           1.6629907E-01   1.0000000E+00   1.2388175E+00   0.0000000E+00 
32.6500           1.3840703E-01   1.0000000E+00   1.2266971E+00   0.0000000E+00 
32.7500           1.1058459E-01   1.0000000E+00   1.2156922E+00   0.0000000E+00 
32.8500           8.3439333E-02   1.0000000E+00   1.2062476E+00   0.0000000E+00 
32.9400           5.7510206E-02   1.0000000E+00   1.1987355E+00   0.0000000E+00 
33.0400           3.3254247E-02   1.0000000E+00   1.1934435E+00   0.0000000E+00 
33.1500           1.1037278E-02   1.0000000E+00   1.1905672E+00   0.0000000E+00 
33.2500           -8.8713422E-03   1.0000000E+00   1.1902062E+00   0.0000000E+00 
33.3500           -2.6300020E-02   1.0000000E+00   1.1923647E+00   0.0000000E+00 
33.4400           -4.1172507E-02   1.0000000E+00   1.1969550E+00   0.0000000E+00 
33.5400           -5.3502123E-02   1.0000000E+00   1.2038049E+00   0.0000000E+00 
33.6500           -6.3383079E-02   1.0000000E+00   1.2126674E+00   0.0000000E+00 
33.7500           -7.0979446E-02   1.0000000E+00   1.2232330E+00   0.0000000E+00 
33.8500           -7.6512340E-02   1.0000000E+00   1.2351432E+00   0.0000000E+00 
33.9400           -8.0245942E-02   1.0000000E+00   1.2480057E+00   0.0000000E+00 
34.0400           -8.2472944E-02   1.0000000E+00   1.2614096E+00   0.0000000E+00 
34.1500           -8.3500005E-02   1.0000000E+00   1.2749404E+00   0.0000000E+00 
34.2500           -8.3633746E-02   1.0000000E+00   1.2881947E+00   0.0000000E+00 
34.3500           -8.3167762E-02   1.0000000E+00   1.3007936E+00   0.0000000E+00 
34.4400           -8.2371045E-02   1.0000000E+00   1.3123944E+00   0.0000000E+00 
34.5400           -8.1478146E-02   1.0000000E+00   1.3227010E+00   0.0000000E+00 
34.6500           -8.0681308E-02   1.0000000E+00   1.3314712E+00   0.0000000E+00 
34.7500           -8.0124723E-02   1.0000000E+00   1.3385229E+00   0.0000000E+00 
34.8500           -7.9900972E-02   1.0000000E+00   1.3437376E+00   0.0000000E+00 
34.9400           -8.0049642E-02   1.0000000E+00   1.3470613E+00   0.0000000E+00 
35.0400           -8.0558023E-02   1.0000000E+00   1.3485036E+00   0.0000000E+00 
35.1500           -8.1363742E-02   1.0000000E+00   1.3481346E+00   0.0000000E+00 
35.2500           -8.2359120E-02   1.0000000E+00   1.3460805E+00   0.0000000E+00 
35.3500           -8.3397010E-02   1.0000000E+00   1.3425169E+00   0.0000000E+00 
35.4400           -8.4297830E-02   1.0000000E+00   1.3376613E+00   0.0000000E+00 
35.5400           -8.4857498E-02   1.0000000E+00   1.3317648E+00   0.0000000E+00 
35.6500           -8.4855950E-02   1.0000000E+00   1.3251025E+00   0.0000000E+00 
35.7500           -8.4065943E-02   1.0000000E+00   1.3179646E+00   0.0000000E+00 
35.8500           -8.2261842E-02   1.0000000E+00   1.3106465E+00   0.0000000E+00 
35.9400           -7.9228119E-02   1.0000000E+00   1.3034398E+00   0.0000000E+00 
36.0400           -7.4767303E-02   1.0000000E+00   1.2966237E+00   0.0000000E+00 
36.1500           -6.8707176E-02   1.0000000E+00   1.2904567E+00   0.0000000E+00 
36.2500           -6.0907026E-02   1.0000000E+00   1.2851703E+00   0.0000000E+00 
36.3500           -5.1262811E-02   1.0000000E+00   1.2809624E+00   0.0000000E+00 
36.4400           -3.9711143E-02   1.0000000E+00   1.2779930E+00   0.0000000E+00 
36.5400           -2.6232011E-02   1.0000000E+00   1.2763808E+00   0.0000000E+00 
36.6500           -1.0850238E-02   1.0000000E+00   1.2762009E+00   0.0000000E+00 
36.7500           6.3643264E-03   1.0000000E+00   1.2774840E+00   0.0000000E+00 
36.8500           2.5297828E-02   1.0000000E+00   1.2802168E+00   0.0000000E+00 
36.9400           4.5794562E-02   1.0000000E+00   1.2843437E+00   0.0000000E+00 
37.0400           6.7660166E-02   1.0000000E+00   1.2897691E+00   0.0000000E+00 
37.1500           9.0665714E-02   1.0000000E+00   1.2963610E+00   0.0000000E+00 
37.2500           1.1455258E-01   1.0000000E+00   1.3039559E+00   0.0000000E+00 
37.3500           1.3903792E-01   1.0000000E+00   1.3123629E+00   0.0000000E+00 
37.4400           1.6382059E-01   1.0000000E+00   1.3213698E+00   0.0000000E+00 
37.5400           1.8858738E-01   1.0000000E+00   1.3307490E+00   0.0000000E+00 
37.6500           2.1301937E-01   1.0000000E+00   1.3402628E+00   0.0000000E+00 
37.7500           2.3679826E-01   1.0000000E+00   1.3496703E+00   0.0000000E+00 
37.8500           2.5961250E-01   1.0000000E+00   1.3587326E+00   0.0000000E+00 
37.9400           2.8116322E-01   1.0000000E+00   1.3672187E+00   0.0000000E+00 
38.0400           3.0116960E-01   1.0000000E+00   1.3749106E+00   0.0000000E+00 
38.1500           3.1937384E-01   1.0000000E+00   1.3816081E+00   0.0000000E+00 
38.2500           3.3554545E-01   1.0000000E+00   1.3871332E+00   0.0000000E+00 
38.3500           3.4948489E-01   1.0000000E+00   1.3913332E+00   0.0000000E+00 
38.4500           3.6102653E-01   1.0000000E+00   1.3940838E+00   0.0000000E+00 
38.5400           3.7004076E-01   1.0000000E+00   1.3952913E+00   0.0000000E+00 
38.6500           3.7643547E-01   1.0000000E+00   1.3948937E+00   0.0000000E+00 
38.7500           3.8015665E-01   1.0000000E+00   1.3928618E+00   0.0000000E+00 
38.8500           3.8118836E-01   1.0000000E+00   1.3891989E+00   0.0000000E+00 
38.9500           3.7955190E-01   1.0000000E+00   1.3839399E+00   0.0000000E+00 
39.0400           3.7530438E-01   1.0000000E+00   1.3771506E+00   0.0000000E+00 
39.1500           3.6853665E-01   1.0000000E+00   1.3689249E+00   0.0000000E+00 
39.2500           3.5937052E-01   1.0000000E+00   1.3593829E+00   0.0000000E+00 
39.3500           3.4795528E-01   1.0000000E+00   1.3486671E+00   0.0000000E+00 
39.4500           3.3446240E-01   1.0000000E+00   1.3369372E+00   0.0000000E+00 
39.5400           3.1907192E-01   1.0000000E+00   1.3243565E+00   0.0000000E+00 
39.6500           3.0186926E-01   1.0000000E+00   1.3109825E+00   0.0000000E+00 
39.7500           2.8243988E-01   1.0000000E+00   1.2963168E+00   0.0000000E+00 
39.8500           2.6149192E-01   1.0000000E+00   1.2810009E+00   0.0000000E+00 
39.9500           2.3970951E-01   1.0000000E+00   1.2656800E+00   0.0000000E+00 
40.0400           2.1739855E-01   1.0000000E+00   1.2506064E+00   0.0000000E+00 
40.1500           1.9482521E-01   1.0000000E+00   1.2359891E+00   0.0000000E+00 
40.2500           1.7224236E-01   1.0000000E+00   1.2220224E+00   0.0000000E+00 
40.3500           1.4989052E-01   1.0000000E+00   1.2088868E+00   0.0000000E+00 
40.4500           1.2799587E-01   1.0000000E+00   1.1967480E+00   0.0000000E+00 
40.5400           1.0676794E-01   1.0000000E+00   1.1857545E+00   0.0000000E+00 
40.6500           8.6397438E-02   1.0000000E+00   1.1760360E+00   0.0000000E+00 
40.7500           6.7054435E-02   1.0000000E+00   1.1677018E+00   0.0000000E+00 
40.8500           4.8886910E-02   1.0000000E+00   1.1608395E+00   0.0000000E+00 
40.9500           3.2019690E-02   1.0000000E+00   1.1555142E+00   0.0000000E+00 
41.0500           1.6553803E-02   1.0000000E+00   1.1517685E+00   0.0000000E+00 
41.1500           2.5662071E-03   1.0000000E+00   1.1496218E+00   0.0000000E+00 
41.2500           -9.8900917E-03   1.0000000E+00   1.1490712E+00   0.0000000E+00 
41.3500           -2.0785572E-02   1.0000000E+00   1.1500919E+00   0.0000000E+00 
41.4500           -3.0113398E-02   1.0000000E+00   1.1526381E+00   0.0000000E+00 
41.5500           -3.7888318E-02   1.0000000E+00   1.1566445E+00   0.0000000E+00 
41.6500           -4.4145297E-02   1.0000000E+00   1.1620277E+00   0.0000000E+00 
41.7500           -4.8937920E-02   1.0000000E+00   1.1686876E+00   0.0000000E+00 
41.8500           -5.2336591E-02   1.0000000E+00   1.1765099E+00   0.0000000E+00 
41.9500           -5.4426588E-02   1.0000000E+00   1.1853678E+00   0.0000000E+00 
42.0500           -5.5305985E-02   1.0000000E+00   1.1951242E+00   0.0000000E+00 
42.1500           -5.5083501E-02   1.0000000E+00   1.2056339E+00   0.0000000E+00 
42.2500           -5.3876304E-02   1.0000000E+00   1.2167457E+00   0.0000000E+00 
42.3500           -5.1807799E-02   1.0000000E+00   1.2283051E+00   0.0000000E+00 
42.4500           -4.9005443E-02   1.0000000E+00   1.2401559E+00   0.0000000E+00 
42.5500           -4.5598620E-02   1.0000000E+00   1.2521429E+00   0.0000000E+00 
42.6500           -4.1716587E-02   1.0000000E+00   1.2641135E+00   0.0000000E+00 
42.7500           -3.7486537E-02   1.0000000E+00   1.2759200E+00   0.0000000E+00 
42.8500           -3.3031791E-02   1.0000000E+00   1.2874212E+00   0.0000000E+00 
42.9500           -2.8470134E-02   1.0000000E+00   1.2984837E+00   0.0000000E+00 
43.0500           -2.3912327E-02   1.0000000E+00   1.3089840E+00   0.0000000E+00 
43.1500           -1.9460783E-02   1.0000000E+00   1.3188095E+00   0.0000000E+00 
43.2500           -1.5208444E-02   1.0000000E+00   1.3278592E+00   0.0000000E+00 
43.3500           -1.1237838E-02   1.0000000E+00   1.3360450E+00   0.0000000E+00 
43.4500           -7.6203422E-03   1.0000000E+00   1.3432925E+00   0.0000000E+00 
43.5500           -4.4156351E-03   1.0000000E+00   1.3495407E+00   0.0000000E+00 
43.6500           -1.6713465E-03   1.0000000E+00   1.3547434E+00   0.0000000E+00 
43.7500           5.7710770E-04   1.0000000E+00   1.3588681E+00   0.0000000E+00 
43.8500           2.3065090E-03   1.0000000E+00   1.3618967E+00   0.0000000E+00 
43.9500           3.5056488E-03   1.0000000E+00   1.3638250E+00   0.0000000E+00 
44.0500           4.1749820E-03   1.0000000E+00   1.3646620E+00   0.0000000E+00 
44.1500           4.3261328E-03   1.0000000E+00   1.3644298E+00   0.0000000E+00 
44.2500           3.9812690E-03   1.0000000E+00   1.3631624E+00   0.0000000E+00 
44.3500           3.1723570E-03   1.0000000E+00   1.3609050E+00   0.0000000E+00 
44.4500           1.9403163E-03   1.0000000E+00   1.3577132E+00   0.0000000E+00 
44.5500           3.3408676E-04   1.0000000E+00   1.3536518E+00   0.0000000E+00 
44.6500           -1.5903730E-03   1.0000000E+00   1.3487938E+00   0.0000000E+00 
44.7500           -3.7711410E-03   1.0000000E+00   1.3432190E+00   0.0000000E+00 
44.8500           -6.1414239E-03   1.0000000E+00   1.3370133E+00   0.0000000E+00 
44.9500           -8.6306707E-03   1.0000000E+00   1.3302668E+00   0.0000000E+00 
45.0500           -1.1165694E-02   1.0000000E+00   1.3230733E+00   0.0000000E+00 
45.1500           -1.3671779E-02   1.0000000E+00   1.3155284E+00   0.0000000E+00 
45.2500           -1.6073781E-02   1.0000000E+00   1.3077290E+00   0.0000000E+00 
45.3500           -1.8297173E-02   1.0000000E+00   1.2997714E+00   0.0000000E+00 
45.4500           -2.0269067E-02   1.0000000E+00   1.2917510E+00   0.0000000E+00 
45.5500           -2.1919161E-02   1.0000000E+00   1.2837607E+00   0.0000000E+00 
45.6500           -2.3180638E-02   1.0000000E+00   1.2758898E+00   0.0000000E+00 
45.7500           -2.3990982E-02   1.0000000E+00   1.2682238E+00   0.0000000E+00 
45.8500           -2.4292719E-02   1.0000000E+00   1.2608430E+00   0.0000000E+00 
45.9500           -2.4034070E-02   1.0000000E+00   1.2538218E+00   0.0000000E+00 
46.0500           -2.3169527E-02   1.0000000E+00   1.2472283E+00   0.0000000E+00 
46.1500           -2.1660322E-02   1.0000000E+00   1.2411236E+00   0.0000000E+00 
46.2500           -1.9474817E-02   1.0000000E+00   1.2355615E+00   0.0000000E+00 
46.3500           -1.6588795E-02   1.0000000E+00   1.2305879E+00   0.0000000E+00 
46.4500           -1.2985659E-02   1.0000000E+00   1.2262408E+00   0.0000000E+00 
46.5500           -8.6565403E-03   1.0000000E+00   1.2225498E+00   0.0000000E+00 
46.6500           -3.6003196E-03   1.0000000E+00   1.2195365E+00   0.0000000E+00 
46.7500           2.1764367E-03   1.0000000E+00   1.2172142E+00   0.0000000E+00 
46.8500           8.6596228E-03   1.0000000E+00   1.2155881E+00   0.0000000E+00 
46.9500           1.5827814E-02   1.0000000E+00   1.2146552E+00   0.0000000E+00 
47.0500           2.3652561E-02   1.0000000E+00   1.2144052E+00   0.0000000E+00 
47.1500           3.2098742E-02   1.0000000E+00   1.2148203E+00   0.0000000E+00 
47.2500           4.1124986E-02   1.0000000E+00   1.2158755E+00   0.0000000E+00 
47.3500           5.0684134E-02   1.0000000E+00   1.2175397E+00   0.0000000E+00 
47.4500           6.0723755E-02   1.0000000E+00   1.2197754E+00   0.0000000E+00 
47.5500           7.1186700E-02   1.0000000E+00   1.2225398E+00   0.0000000E+00 
47.6500           8.2011686E-02   1.0000000E+00   1.2257851E+00   0.0000000E+00 
47.7500           9.3133900E-02   1.0000000E+00   1.2294593E+00   0.0000000E+00 
47.8500           1.0448563E-01   1.0000000E+00   1.2335064E+00   0.0000000E+00 
47.9500           1.1599691E-01   1.0000000E+00   1.2378677E+00   0.0000000E+00 
48.0500           1.2759614E-01   1.0000000E+00   1.2424818E+00   0.0000000E+00 
48.1500           1.3921076E-01   1.0000000E+00   1.2472857E+00   0.0000000E+00 
48.2500           1.5076786E-01   1.0000000E+00   1.2522149E+00   0.0000000E+00 
48.3500           1.6219480E-01   1.0000000E+00   1.2572049E+00   0.0000000E+00 
48.4500           1.7341985E-01   1.0000000E+00   1.2621907E+00   0.0000000E+00 
48.5500           1.8437271E-01   1.0000000E+00   1.2671085E+00   0.0000000E+00 
48.6500           1.9498512E-01   1.0000000E+00   1.2718953E+00   0.0000000E+00 
48.7500           2.0519136E-01   1.0000000E+00   1.2764903E+00   0.0000000E+00 
48.8500           2.1492872E-01   1.0000000E+00   1.2808345E+00   0.0000000E+00 
48.9500           2.2413800E-01   1.0000000E+00   1.2848721E+00   0.0000000E+00 
49.0500           2.3276387E-01   1.0000000E+00   1.2885501E+00   0.0000000E+00 
49.1500           2.4075526E-01   1.0000000E+00   1.2918194E+00   0.0000000E+00 
49.2500           2.4806568E-01   1.0000000E+00   1.2946344E+00   0.0000000E+00 
49.3500           2.5465352E-01   1.0000000E+00   1.2969541E+00   0.0000000E+00 
49.4500           2.6048227E-01   1.0000000E+00   1.2987418E+00   0.0000000E+00 
49.5500           2.6552071E-01   1.0000000E+00   1.2999653E+00   0.0000000E+00 
49.6500           2.6974303E-01   1.0000000E+00   1.3005976E+00   0.0000000E+00 
49.7500           2.7312899E-01   1.0000000E+00   1.3006165E+00   0.0000000E+00 
49.8500           2.7566392E-01   1.0000000E+00   1.3000047E+00   0.0000000E+00 
49.9500           2.7733875E-01   1.0000000E+00   1.2987501E+00   0.0000000E+00 
50.0500           2.7814998E-01   1.0000000E+00   1.2968459E+00   0.0000000E+00 
50.1500           2.7809961E-01   1.0000000E+00   1.2942900E+00   0.0000000E+00 
50.2500           2.7719503E-01   1.0000000E+00   1.2910854E+00   0.0000000E+00 
50.3500           2.7544888E-01   1.0000000E+00   1.2872400E+00   0.0000000E+00 
50.4500           2.7287887E-01   1.0000000E+00   1.2827662E+00   0.0000000E+00 
50.5500           2.6950756E-01   1.0000000E+00   1.2776812E+00   0.0000000E+00 
50.6500           2.6536215E-01   1.0000000E+00   1.2720062E+00   0.0000000E+00 
50.7500           2.6047419E-01   1.0000000E+00   1.2657666E+00   0.0000000E+00 
50.8500           2.5487932E-01   1.0000000E+00   1.2589916E+00   0.0000000E+00 
50.9500           2.4861693E-01   1.0000000E+00   1.2517139E+00   0.0000000E+00 
51.0500           2.4172987E-01   1.0000000E+00   1.2439694E+00   0.0000000E+00 
51.1500           2.3426411E-01   1.0000000E+00   1.2357970E+00   0.0000000E+00 
51.2500           2.2626837E-01   1.0000000E+00   1.2272380E+00   0.0000000E+00 
51.3500           2.1779378E-01   1.0000000E+00   1.2183362E+00   0.0000000E+00 
51.4500           2.0889354E-01   1.0000000E+00   1.2091372E+00   0.0000000E+00 
51.5500           1.9962248E-01   1.0000000E+00   1.1996881E+00   0.0000000E+00 
51.6500           1.9003680E-01   1.0000000E+00   1.1900374E+00   0.0000000E+00 
51.7500           1.8019360E-01   1.0000000E+00   1.1802343E+00   0.0000000E+00 
51.8500           1.7015060E-01   1.0000000E+00   1.1703287E+00   0.0000000E+00 
51.9500           1.5996576E-01   1.0000000E+00   1.1603706E+00   0.0000000E+00 
52.0500           1.4969690E-01   1.0000000E+00   1.1504101E+00   0.0000000E+00 
52.1500           1.3940142E-01   1.0000000E+00   1.1404965E+00   0.0000000E+00 
52.2500           1.2913596E-01   1.0000000E+00   1.1306789E+00   0.0000000E+00 
52.3500           1.1895606E-01   1.0000000E+00   1.1210048E+00   0.0000000E+00 
52.4500           1.0891592E-01   1.0000000E+00   1.1115209E+00   0.0000000E+00 
52.5500           9.9068066E-02   1.0000000E+00   1.1022720E+00   0.0000000E+00 
52.6500           8.9463147E-02   1.0000000E+00   1.0933014E+00   0.0000000E+00 
52.7500           8.0149651E-02   1.0000000E+00   1.0846500E+00   0.0000000E+00 
52.8500           7.1173705E-02   1.0000000E+00   1.0763568E+00   0.0000000E+00 
52.9500           6.2578868E-02   1.0000000E+00   1.0684582E+00   0.0000000E+00 
53.0500           5.4405950E-02   1.0000000E+00   1.0609882E+00   0.0000000E+00 
53.1500           4.6692855E-02   1.0000000E+00   1.0539777E+00   0.0000000E+00 
53.2500           3.9474440E-02   1.0000000E+00   1.0474551E+00   0.0000000E+00 
53.3500           3.2782399E-02   1.0000000E+00   1.0414457E+00   0.0000000E+00 
53.4500           2.6645163E-02   1.0000000E+00   1.0359716E+00   0.0000000E+00 
53.5500           2.1087830E-02   1.0000000E+00   1.0310520E+00   0.0000000E+00 
53.6500           1.6132104E-02   1.0000000E+00   1.0267027E+00   0.0000000E+00 
53.7500           1.1796264E-02   1.0000000E+00   1.0229365E+00   0.0000000E+00 
53.8500           8.0951455E-03   1.0000000E+00   1.0197629E+00   0.0000000E+00 
53.9500           5.0401463E-03   1.0000000E+00   1.0171882E+00   0.0000000E+00 
54.0500           2.6392465E-03   1.0000000E+00   1.0152153E+00   0.0000000E+00 
54.1500           8.9704784E-04   1.0000000E+00   1.0138444E+00   0.0000000E+00 
54.2500           -1.8517025E-04   1.0000000E+00   1.0130723E+00   0.0000000E+00 
54.3500           -6.0937978E-04   1.0000000E+00   1.0128928E+00   0.0000000E+00 
54.4500           -3.8071794E-04   1.0000000E+00   1.0132970E+00   0.0000000E+00 
54.5500           4.9261262E-04   1.0000000E+00   1.0142731E+00   0.0000000E+00 
54.6500           1.9994563E-03   1.0000000E+00   1.0158063E+00   0.0000000E+00 
54.7500           4.1258286E-03   1.0000000E+00   1.0178797E+00   0.0000000E+00 
54.8500           6.8550510E-03   1.0000000E+00   1.0204736E+00   0.0000000E+00 
54.9500           1.0167895E-02   1.0000000E+00   1.0235663E+00   0.0000000E+00 
55.0500           1.4042734E-02   1.0000000E+00   1.0271336E+00   0.0000000E+00 
55.1500           1.8455706E-02   1.0000000E+00   1.0311496E+00   0.0000000E+00 
55.2500           2.3380874E-02   1.0000000E+00   1.0355864E+00   0.0000000E+00 
55.3500           2.8790403E-02   1.0000000E+00   1.0404147E+00   0.0000000E+00 
55.4500           3.4654732E-02   1.0000000E+00   1.0456033E+00   0.0000000E+00 
55.5500           4.0942754E-02   1.0000000E+00   1.0511201E+00   0.0000000E+00 
55.6500           4.7621994E-02   1.0000000E+00   1.0569317E+00   0.0000000E+00 
55.7500           5.4658792E-02   1.0000000E+00   1.0630036E+00   0.0000000E+00 
55.8500           6.2018486E-02   1.0000000E+00   1.0693008E+00   0.0000000E+00 
55.9500           6.9665588E-02   1.0000000E+00   1.0757876E+00   0.0000000E+00 
56.0500           7.7563970E-02   1.0000000E+00   1.0824277E+00   0.0000000E+00 
56.1500           8.5677033E-02   1.0000000E+00   1.0891848E+00   0.0000000E+00 
56.2500           9.3967887E-02   1.0000000E+00   1.0960224E+00   0.0000000E+00 
56.3500           1.0239952E-01   1.0000000E+00   1.1029040E+00   0.0000000E+00 
56.4500           1.1093495E-01   1.0000000E+00   1.1097935E+00   0.0000000E+00 
56.5500           1.1953742E-01   1.0000000E+00   1.1166551E+00   0.0000000E+00 
56.6500           1.2817050E-01   1.0000000E+00   1.1234535E+00   0.0000000E+00 
56.7500           1.3679829E-01   1.0000000E+00   1.1301542E+00   0.0000000E+00 
56.8500           1.4538550E-01   1.0000000E+00   1.1367234E+00   0.0000000E+00 
56.9500           1.5389767E-01   1.0000000E+00   1.1431284E+00   0.0000000E+00 
57.0500           1.6230119E-01   1.0000000E+00   1.1493373E+00   0.0000000E+00 
57.1500           1.7056352E-01   1.0000000E+00   1.1553197E+00   0.0000000E+00 
57.2500           1.7865322E-01   1.0000000E+00   1.1610462E+00   0.0000000E+00 
57.3500           1.8654012E-01   1.0000000E+00   1.1664889E+00   0.0000000E+00 
57.4500           1.9419535E-01   1.0000000E+00   1.1716214E+00   0.0000000E+00 
57.5500           2.0159149E-01   1.0000000E+00   1.1764188E+00   0.0000000E+00 
57.6500           2.0870260E-01   1.0000000E+00   1.1808579E+00   0.0000000E+00 
57.7500           2.1550430E-01   1.0000000E+00   1.1849169E+00   0.0000000E+00 
57.8500           2.2197383E-01   1.0000000E+00   1.1885761E+00   0.0000000E+00 
57.9500           2.2809013E-01   1.0000000E+00   1.1918172E+00   0.0000000E+00 
58.0500           2.3383385E-01   1.0000000E+00   1.1946241E+00   0.0000000E+00 
58.1500           2.3918736E-01   1.0000000E+00   1.1969823E+00   0.0000000E+00 
58.2500           2.4413487E-01   1.0000000E+00   1.1988791E+00   0.0000000E+00 
58.3500           2.4866233E-01   1.0000000E+00   1.2003038E+00   0.0000000E+00 
58.4500           2.5275755E-01   1.0000000E+00   1.2012476E+00   0.0000000E+00 
58.5500           2.5641011E-01   1.0000000E+00   1.2017035E+00   0.0000000E+00 
58.6500           2.5961143E-01   1.0000000E+00   1.2016663E+00   0.0000000E+00 
58.7500           2.6235471E-01   1.0000000E+00   1.2011327E+00   0.0000000E+00 
58.8500           2.6463494E-01   1.0000000E+00   1.2001014E+00   0.0000000E+00 
58.9500           2.6644885E-01   1.0000000E+00   1.1985725E+00   0.0000000E+00 
59.0500           2.6779492E-01   1.0000000E+00   1.1965481E+00   0.0000000E+00 
59.1500           2.6867330E-01   1.0000000E+00   1.1940321E+00   0.0000000E+00 
59.2500           2.6908580E-01   1.0000000E+00   1.1910299E+00   0.0000000E+00 
59.3500           2.6903581E-01   1.0000000E+00   1.1875484E+00   0.0000000E+00 
59.4500           2.6852830E-01   1.0000000E+00   1.1835964E+00   0.0000000E+00 
59.5500           2.6756972E-01   1.0000000E+00   1.1791839E+00   0.0000000E+00 
59.6500           2.6616796E-01   1.0000000E+00   1.1743224E+00   0.0000000E+00 
59.7500           2.6433226E-01   1.0000000E+00   1.1690248E+00   0.0000000E+00 
59.8500           2.6207320E-01   1.0000000E+00   1.1633053E+00   0.0000000E+00 
59.9500           2.5940259E-01   1.0000000E+00   1.1571792E+00   0.0000000E+00 
60.0500           2.5633338E-01   1.0000000E+00   1.1506631E+00   0.0000000E+00 
60.1500           2.5287964E-01   1.0000000E+00   1.1437745E+00   0.0000000E+00 
60.2500           2.4905645E-01   1.0000000E+00   1.1365321E+00   0.0000000E+00 
60.3500           2.4487983E-01   1.0000000E+00   1.1289552E+00   0.0000000E+00 
60.4500           2.4036666E-01   1.0000000E+00   1.1210641E+00   0.0000000E+00 
60.5500           2.3553459E-01   1.0000000E+00   1.1128800E+00   0.0000000E+00 
60.6500           2.3040201E-01   1.0000000E+00   1.1044243E+00   0.0000000E+00 
60.7500           2.2498790E-01   1.0000000E+00   1.0957194E+00   0.0000000E+00 
60.8500           2.1931181E-01   1.0000000E+00   1.0867880E+00   0.0000000E+00 
60.9500           2.1339375E-01   1.0000000E+00   1.0776532E+00   0.0000000E+00 
61.0500           2.0725411E-01   1.0000000E+00   1.0683385E+00   0.0000000E+00 
61.1500           2.0091361E-01   1.0000000E+00   1.0588676E+00   0.0000000E+00 
61.2500           1.9439320E-01   1.0000000E+00   1.0492642E+00   0.0000000E+00 
61.3500           1.8771398E-01   1.0000000E+00   1.0395525E+00   0.0000000E+00 
61.4500           1.8089717E-01   1.0000000E+00   1.0297563E+00   0.0000000E+00 
61.5500           1.7396398E-01   1.0000000E+00   1.0198996E+00   0.0000000E+00 
61.6500           1.6693558E-01   1.0000000E+00   1.0100061E+00   0.0000000E+00 
61.7500           1.5983304E-01   1.0000000E+00   1.0000994E+00   0.0000000E+00 
61.8500           1.5267722E-01   1.0000000E+00   9.9020282E-01   0.0000000E+00 
61.9500           1.4548876E-01   1.0000000E+00   9.8033938E-01   0.0000000E+00 
62.0500           1.3828799E-01   1.0000000E+00   9.7053165E-01   0.0000000E+00 
62.1500           1.3109488E-01   1.0000000E+00   9.6080179E-01   0.0000000E+00 
62.2500           1.2392900E-01   1.0000000E+00   9.5117143E-01   0.0000000E+00 
62.3500           1.1680943E-01   1.0000000E+00   9.4166168E-01   0.0000000E+00 
62.4500           1.0975476E-01   1.0000000E+00   9.3229302E-01   0.0000000E+00 
62.5500           1.0278303E-01   1.0000000E+00   9.2308529E-01   0.0000000E+00 
62.6500           9.5911659E-02   1.0000000E+00   9.1405764E-01   0.0000000E+00 
62.7500           8.9157448E-02   1.0000000E+00   9.0522850E-01   0.0000000E+00 
62.8500           8.2536516E-02   1.0000000E+00   8.9661550E-01   0.0000000E+00 
62.9500           7.6064280E-02   1.0000000E+00   8.8823551E-01   0.0000000E+00 
63.0500           6.9755422E-02   1.0000000E+00   8.8010454E-01   0.0000000E+00 
63.1500           6.3623862E-02   1.0000000E+00   8.7223775E-01   0.0000000E+00 
63.2500           5.7682739E-02   1.0000000E+00   8.6464944E-01   0.0000000E+00 
63.3500           5.1944382E-02   1.0000000E+00   8.5735298E-01   0.0000000E+00 
63.4500           4.6420303E-02   1.0000000E+00   8.5036085E-01   0.0000000E+00 
63.5500           4.1121176E-02   1.0000000E+00   8.4368459E-01   0.0000000E+00 
63.6500           3.6056828E-02   1.0000000E+00   8.3733478E-01   0.0000000E+00 
63.7500           3.1236230E-02   1.0000000E+00   8.3132108E-01   0.0000000E+00 
63.8500           2.6667491E-02   1.0000000E+00   8.2565219E-01   0.0000000E+00 
63.9500           2.2357857E-02   1.0000000E+00   8.2033583E-01   0.0000000E+00 
64.0500           1.8313706E-02   1.0000000E+00   8.1537878E-01   0.0000000E+00 
64.1500           1.4540556E-02   1.0000000E+00   8.1078687E-01   0.0000000E+00 
64.2500           1.1043065E-02   1.0000000E+00   8.0656498E-01   0.0000000E+00 
64.3400           7.8250413E-03   1.0000000E+00   8.0271705E-01   0.0000000E+00 
64.4500           4.8894488E-03   1.0000000E+00   7.9924608E-01   0.0000000E+00 
64.5500           2.2384217E-03   1.0000000E+00   7.9615416E-01   0.0000000E+00 
64.6500           -1.2672353E-04   1.0000000E+00   7.9344248E-01   0.0000000E+00 
64.7500           -2.2054728E-03   1.0000000E+00   7.9111134E-01   0.0000000E+00 
64.8400           -3.9980970E-03   1.0000000E+00   7.8916017E-01   0.0000000E+00 
64.9500           -5.5056336E-03   1.0000000E+00   7.8758757E-01   0.0000000E+00 
65.0500           -6.7298657E-03   1.0000000E+00   7.8639128E-01   0.0000000E+00 
65.1500           -7.6733004E-03   1.0000000E+00   7.8556827E-01   0.0000000E+00 
